"	192",柳林,2017-11-17,,,
"	192",柳林,2017-11-18,,,
"	192",柳林,2017-11-19,,,
"	192",柳林,2017-11-20,,,
"	192",柳林,2017-11-21,,,
"	192",柳林,2017-11-22,,,
"	192",柳林,2017-11-23,0,,
"	192",柳林,2017-11-24,,,
"	192",柳林,2017-11-25,,,
"	192",柳林,2017-11-26,,,
"	192",柳林,2017-11-27,,,
"	192",柳林,2017-11-28,,,
"	192",柳林,2017-11-29,,,
"	192",柳林,2017-11-30,,,
"	192",柳林,2017-12-01,,,
"	192",柳林,2017-12-02,,,
"	192",柳林,2017-12-03,,,
"	192",柳林,2017-12-04,,,
"	192",柳林,2017-12-05,,,
"	192",柳林,2017-12-06,,,
"	192",柳林,2017-12-07,0,,
"	192",柳林,2017-12-08,,,
"	192",柳林,2017-12-09,,,
"	192",柳林,2017-12-10,1.2,,
"	192",柳林,2017-12-11,,,
"	192",柳林,2017-12-12,,,
"	192",柳林,2017-12-13,,,
"	192",柳林,2017-12-14,,,
"	192",柳林,2017-12-15,,,
"	192",柳林,2017-12-16,,,
"	192",柳林,2017-12-17,,,
"	192",柳林,2017-12-18,0,,
"	192",柳林,2017-12-19,,,
"	192",柳林,2017-12-20,,,
"	192",柳林,2017-12-21,,,
"	192",柳林,2017-12-22,,,
"	192",柳林,2017-12-23,,,
"	192",柳林,2017-12-24,12.8,,
"	192",柳林,2017-12-25,,,
"	192",柳林,2017-12-26,,,
"	192",柳林,2017-12-27,,,
"	192",柳林,2017-12-28,,,
"	192",柳林,2017-12-29,,,
"	192",柳林,2017-12-30,,,
"	192",柳林,2017-12-31,0,,
"	192",柳林,2018-01-01,,,
"	192",柳林,2018-01-02,,,
"	192",柳林,2018-01-03,,,
"	192",柳林,2018-01-04,,,
"	192",柳林,2018-01-05,,,
"	192",柳林,2018-01-06,,,
"	192",柳林,2018-01-07,0.9,,
"	192",柳林,2018-01-08,1.5,,
"	192",柳林,2018-01-09,,,
"	192",柳林,2018-01-10,0.5,,
"	192",柳林,2018-01-11,,,
"	192",柳林,2018-01-12,,,
"	192",柳林,2018-01-13,,,
"	192",柳林,2018-01-14,,,
"	192",柳林,2018-01-15,,,
"	192",柳林,2018-01-16,22.9,,
"	192",柳林,2018-01-17,4.1,,
"	192",柳林,2018-01-18,,,
"	192",柳林,2018-01-19,,,
"	192",柳林,2018-01-20,,,
"	192",柳林,2018-01-21,,,
"	192",柳林,2018-01-22,0,,
"	192",柳林,2018-01-23,,,
"	192",柳林,2018-01-24,,,
"	192",柳林,2018-01-25,,,
"	192",柳林,2018-01-26,,,
"	192",柳林,2018-01-27,,,
"	192",柳林,2018-01-28,,,
"	192",柳林,2018-01-29,,,
"	192",柳林,2018-01-30,,,
"	192",柳林,2018-01-31,,,
"	192",柳林,2018-02-01,,,
"	192",柳林,2018-02-02,,,
"	192",柳林,2018-02-03,,,
"	192",柳林,2018-02-04,,,
"	192",柳林,2018-02-05,,,
"	192",柳林,2018-02-06,,,
"	192",柳林,2018-02-07,,,
"	192",柳林,2018-02-08,,,
"	192",柳林,2018-02-09,,,
"	192",柳林,2018-02-10,,,
"	192",柳林,2018-02-11,,,
"	192",柳林,2018-02-12,,,
"	192",柳林,2018-02-13,,,
"	192",柳林,2018-02-14,,,
"	192",柳林,2018-02-15,,,
"	192",柳林,2018-02-16,,,
"	192",柳林,2018-02-17,,,
"	192",柳林,2018-02-18,,,
"	192",柳林,2018-02-19,,,
"	192",柳林,2018-02-20,,,
"	192",柳林,2018-02-21,,,
"	192",柳林,2018-02-22,,,
"	192",柳林,2018-02-23,0,,
"	192",柳林,2018-02-24,,,
"	192",柳林,2018-02-25,,,
"	192",柳林,2018-02-26,,,
"	192",柳林,2018-02-27,,,
"	192",柳林,2018-02-28,30.8,,
"	192",柳林,2018-03-01,,,
"	192",柳林,2018-03-02,,,
"	192",柳林,2018-03-03,,,
"	192",柳林,2018-03-04,13.1,,
"	192",柳林,2018-03-05,6,,
"	192",柳林,2018-03-06,,,
"	192",柳林,2018-03-07,12.7,,
"	192",柳林,2018-03-08,38.7,,
"	192",柳林,2018-03-09,,,
"	192",柳林,2018-03-10,,,
"	192",柳林,2018-03-11,,,
"	192",柳林,2018-03-12,,,
"	192",柳林,2018-03-13,,,
"	192",柳林,2018-03-14,,,
"	192",柳林,2018-03-15,43.5,,
"	192",柳林,2018-03-16,3.8,,
"	192",柳林,2018-03-17,,,
"	192",柳林,2018-03-18,9.7,,
"	192",柳林,2018-03-19,40.4,,
"	192",柳林,2018-03-20,1.4,,
"	192",柳林,2018-03-21,9.9,,
"	192",柳林,2018-03-22,,,
"	192",柳林,2018-03-23,,,
"	192",柳林,2018-03-24,,,
"	192",柳林,2018-03-25,,,
"	192",柳林,2018-03-26,,,
"	192",柳林,2018-03-27,,,
"	192",柳林,2018-03-28,,,
"	192",柳林,2018-03-29,,,
"	192",柳林,2018-03-30,,,
"	192",柳林,2018-03-31,,,
"	192",柳林,2018-04-01,,,
"	192",柳林,2018-04-02,,,
"	192",柳林,2018-04-03,,,
"	192",柳林,2018-04-04,15.7,10,15:11
"	192",柳林,2018-04-05,4.9,1.8,22:54
"	192",柳林,2018-04-06,17.1,4.6,4:55
"	192",柳林,2018-04-07,,,
"	192",柳林,2018-04-08,0,0,
"	192",柳林,2018-04-09,,,
"	192",柳林,2018-04-10,,,
"	192",柳林,2018-04-11,0.2,0.2,
"	192",柳林,2018-04-12,,,
"	192",柳林,2018-04-13,0,0,
"	192",柳林,2018-04-14,34.8,8.9,8:11
"	192",柳林,2018-04-15,,,
"	192",柳林,2018-04-16,,,
"	192",柳林,2018-04-17,,,
"	192",柳林,2018-04-18,,,
"	192",柳林,2018-04-19,,,
"	192",柳林,2018-04-20,,,
"	192",柳林,2018-04-21,,,
"	192",柳林,2018-04-22,0.4,0.4,8:43
"	192",柳林,2018-04-23,45.8,6,8:05
"	192",柳林,2018-04-24,8.9,2.1,4:24
"	192",柳林,2018-04-25,,,
"	192",柳林,2018-04-26,,,
"	192",柳林,2018-04-27,,,
"	192",柳林,2018-04-28,,,
"	192",柳林,2018-04-29,,,
"	192",柳林,2018-04-30,,,
"	192",柳林,2018-05-01,0.2,0.2,
"	192",柳林,2018-05-02,3.2,0.9,2:07
"	192",柳林,2018-05-03,,,
"	192",柳林,2018-05-04,,,
"	192",柳林,2018-05-05,,,
"	192",柳林,2018-05-06,16.2,3,6:41
"	192",柳林,2018-05-07,24.4,5.6,8:27
"	192",柳林,2018-05-08,,,
"	192",柳林,2018-05-09,,,
"	192",柳林,2018-05-10,,,
"	192",柳林,2018-05-11,,,
"	192",柳林,2018-05-12,7.1,3,22:05
"	192",柳林,2018-05-13,7.9,3.6,0:27
"	192",柳林,2018-05-14,,,
"	192",柳林,2018-05-15,0.3,0.3,23:01
"	192",柳林,2018-05-16,3.3,1.3,5:17
"	192",柳林,2018-05-17,1.8,0.6,19:39
"	192",柳林,2018-05-18,1.4,0.5,22:51
"	192",柳林,2018-05-19,0.5,0.4,0:39
"	192",柳林,2018-05-20,,,
"	192",柳林,2018-05-21,,,
"	192",柳林,2018-05-22,7.8,3.3,22:36
"	192",柳林,2018-05-23,17.4,5.2,1:17
"	192",柳林,2018-05-24,,,
"	192",柳林,2018-05-25,,,
"	192",柳林,2018-05-26,,,
"	192",柳林,2018-05-27,,,
"	192",柳林,2018-05-28,2.8,0.9,14:04
"	192",柳林,2018-05-29,0,0,
"	192",柳林,2018-05-30,,,
"	192",柳林,2018-05-31,,,
"	192",柳林,2018-06-01,,,
"	192",柳林,2018-06-02,,,
"	192",柳林,2018-06-03,,,
"	192",柳林,2018-06-04,,,
"	192",柳林,2018-06-05,1.5,0.7,7:04
"	192",柳林,2018-06-06,,,
"	192",柳林,2018-06-07,,,
"	192",柳林,2018-06-08,,,
"	192",柳林,2018-06-09,0,0,
"	192",柳林,2018-06-10,1.4,1,5:47
"	192",柳林,2018-06-11,32.3,10.5,2:47
"	192",柳林,2018-06-12,19.4,14.2,4:04
"	192",柳林,2018-06-13,,,
"	192",柳林,2018-06-14,,,
"	192",柳林,2018-06-15,,,
"	192",柳林,2018-06-16,,,
"	192",柳林,2018-06-17,,,
"	192",柳林,2018-06-18,,,
"	192",柳林,2018-06-19,8.4,3,20:38
"	192",柳林,2018-06-20,0,0,
"	192",柳林,2018-06-21,,,
"	192",柳林,2018-06-22,,,
"	192",柳林,2018-06-23,0,0,
"	192",柳林,2018-06-24,,,
"	192",柳林,2018-06-25,,,
"	192",柳林,2018-06-26,0.3,0.2,
"	192",柳林,2018-06-27,12,8,6:02
"	192",柳林,2018-06-28,91.9,18.8,4:42
"	192",柳林,2018-06-29,2.9,2.9,22:38
"	192",柳林,2018-06-30,37.6,7,15:02
"	192",柳林,2018-07-01,53.5,14.3,4:26
"	192",柳林,2018-07-02,57.4,14,2:17
"	192",柳林,2018-07-03,14.4,4.9,15:27
"	192",柳林,2018-07-04,0,0,
"	192",柳林,2018-07-05,81.9,34.2,6:43
"	192",柳林,2018-07-06,4.9,1.8,10:04
"	192",柳林,2018-07-07,,,
"	192",柳林,2018-07-08,,,
"	192",柳林,2018-07-09,23.4,10.4,14:42
"	192",柳林,2018-07-10,,,
"	192",柳林,2018-07-11,,,
"	192",柳林,2018-07-12,,,
"	192",柳林,2018-07-13,,,
"	192",柳林,2018-07-14,,,
"	192",柳林,2018-07-15,,,
"	192",柳林,2018-07-16,,,
"	192",柳林,2018-07-17,,,
"	192",柳林,2018-07-18,,,
"	192",柳林,2018-07-19,,,
"	192",柳林,2018-07-20,,,
"	192",柳林,2018-07-21,,,
"	192",柳林,2018-07-22,,,
"	192",柳林,2018-07-23,,,
"	192",柳林,2018-07-24,,,
"	192",柳林,2018-07-25,,,
"	192",柳林,2018-07-26,,,
"	192",柳林,2018-07-27,0.4,0.4,19:20
"	192",柳林,2018-07-28,,,
"	192",柳林,2018-07-29,,,
"	192",柳林,2018-07-30,4.9,4.9,16:30
"	192",柳林,2018-07-31,,,
"	192",柳林,2018-08-01,,,
"	192",柳林,2018-08-02,,,
"	192",柳林,2018-08-03,,,
"	192",柳林,2018-08-04,,,
"	192",柳林,2018-08-05,,,
"	192",柳林,2018-08-06,0,0,
"	192",柳林,2018-08-07,0.1,0.1,
"	192",柳林,2018-08-08,3.5,3.5,16:21
"	192",柳林,2018-08-09,0,0,
"	192",柳林,2018-08-10,1.6,0.8,15:18
"	192",柳林,2018-08-11,0,0,
"	192",柳林,2018-08-12,0.1,0.1,
"	192",柳林,2018-08-13,,,
"	192",柳林,2018-08-14,,,
"	192",柳林,2018-08-15,0.1,0.1,
"	192",柳林,2018-08-16,29.7,21.5,0:56
"	192",柳林,2018-08-17,,,
"	192",柳林,2018-08-18,,,
"	192",柳林,2018-08-19,,,
"	192",柳林,2018-08-20,,,
"	192",柳林,2018-08-21,,,
"	192",柳林,2018-08-22,,,
"	192",柳林,2018-08-23,17.7,3.5,21:07
"	192",柳林,2018-08-24,5.4,4,0:10
"	192",柳林,2018-08-25,0.3,0.3,21:32
"	192",柳林,2018-08-26,70.5,20.8,5:51
"	192",柳林,2018-08-27,46,22,9:12
"	192",柳林,2018-08-28,0.1,0.1,
"	192",柳林,2018-08-29,0,0,
"	192",柳林,2018-08-30,6,5.7,18:28
"	192",柳林,2018-08-31,31.6,10.7,10:11
"	192",柳林,2018-09-01,25.6,8.2,6:41
"	192",柳林,2018-09-02,11.6,4.8,21:51
"	192",柳林,2018-09-03,58.1,33.9,11:11
"	192",柳林,2018-09-04,33.3,24.6,4:23
"	192",柳林,2018-09-05,,,
"	192",柳林,2018-09-06,,,
"	192",柳林,2018-09-07,3.7,2.4,7:10
"	192",柳林,2018-09-08,,,
"	192",柳林,2018-09-09,,,
"	192",柳林,2018-09-10,,,
"	192",柳林,2018-09-11,,,
"	192",柳林,2018-09-12,0,0,
"	192",柳林,2018-09-13,10.2,4.4,10:08
"	192",柳林,2018-09-14,24.7,5,3:08
"	192",柳林,2018-09-15,5.8,1.4,4:11
"	192",柳林,2018-09-16,,,
"	192",柳林,2018-09-17,,,
"	192",柳林,2018-09-18,,,
"	192",柳林,2018-09-19,0.2,0.2,
"	192",柳林,2018-09-20,10.1,4.9,3:00
"	192",柳林,2018-09-21,18.3,5.9,10:08
"	192",柳林,2018-09-22,,,
"	192",柳林,2018-09-23,,,
"	192",柳林,2018-09-24,,,
"	192",柳林,2018-09-25,,,
"	192",柳林,2018-09-26,,,
"	192",柳林,2018-09-27,,,
"	192",柳林,2018-09-28,,,
"	192",柳林,2018-09-29,0,0,
"	192",柳林,2018-09-30,,,
"	192",柳林,2018-10-01,0,0,
"	192",柳林,2018-10-02,,,
"	192",柳林,2018-10-03,,,
"	192",柳林,2018-10-04,1.6,1,22:58
"	192",柳林,2018-10-05,55.5,7.4,6:24
"	192",柳林,2018-10-06,165.8,25.8,7:49
"	192",柳林,2018-10-07,,,
"	192",柳林,2018-10-08,,,
"	192",柳林,2018-10-09,,,
"	192",柳林,2018-10-10,,,
"	192",柳林,2018-10-11,,,
"	192",柳林,2018-10-12,,,
"	192",柳林,2018-10-13,,,
"	192",柳林,2018-10-14,,,
"	192",柳林,2018-10-15,,,
"	192",柳林,2018-10-16,,,
"	192",柳林,2018-10-17,,,
"	192",柳林,2018-10-18,,,
"	192",柳林,2018-10-19,,,
"	192",柳林,2018-10-20,,,
"	192",柳林,2018-10-21,,,
"	192",柳林,2018-10-22,,,
"	192",柳林,2018-10-23,0,0,
"	192",柳林,2018-10-24,,,
"	192",柳林,2018-10-25,,,
"	192",柳林,2018-10-26,0.9,0.5,13:19
"	192",柳林,2018-10-27,,,
"	192",柳林,2018-10-28,0.2,0.2,
"	192",柳林,2018-10-29,0.1,0.1,
"	192",柳林,2018-10-30,,,
"	192",柳林,2018-10-31,,,
"	192",柳林,2018-11-01,,,
"	192",柳林,2018-11-02,,,
"	192",柳林,2018-11-03,,,
"	192",柳林,2018-11-04,,,
"	192",柳林,2018-11-05,,,
"	192",柳林,2018-11-06,,,
"	192",柳林,2018-11-07,0.5,,
"	192",柳林,2018-11-08,19.5,,
"	192",柳林,2018-11-09,,,
"	192",柳林,2018-11-10,,,
"	192",柳林,2018-11-11,3.5,,
"	192",柳林,2018-11-12,1.5,,
"	192",柳林,2018-11-13,,,
"	192",柳林,2018-11-14,,,
"	192",柳林,2018-11-15,,,
"	192",柳林,2018-11-16,1,,
"	192",柳林,2018-11-17,,,
"	192",柳林,2018-11-18,,,
"	192",柳林,2018-11-19,,,
"	192",柳林,2018-11-20,,,
"	192",柳林,2018-11-21,,,
"	192",柳林,2018-11-22,,,
"	192",柳林,2018-11-23,,,
"	192",柳林,2018-11-24,1.5,,
"	192",柳林,2018-11-25,,,
"	192",柳林,2018-11-26,,,
"	192",柳林,2018-11-27,,,
"	192",柳林,2018-11-28,,,
"	192",柳林,2018-11-29,,,
"	192",柳林,2018-11-30,,,
"	192",柳林,2018-12-01,,,
"	192",柳林,2018-12-02,0,,
"	192",柳林,2018-12-03,9.5,,
"	192",柳林,2018-12-04,12,,
"	192",柳林,2018-12-05,,,
"	192",柳林,2018-12-06,2.5,,
"	192",柳林,2018-12-07,,,
"	192",柳林,2018-12-08,,,
"	192",柳林,2018-12-09,,,
"	192",柳林,2018-12-10,,,
"	192",柳林,2018-12-11,1.5,,
"	192",柳林,2018-12-12,,,
"	192",柳林,2018-12-13,,,
"	192",柳林,2018-12-14,,,
"	192",柳林,2018-12-15,,,
"	192",柳林,2018-12-16,1,,
"	192",柳林,2018-12-17,,,
"	192",柳林,2018-12-18,,,
"	192",柳林,2018-12-19,,,
"	192",柳林,2018-12-20,,,
"	192",柳林,2018-12-21,,,
"	192",柳林,2018-12-22,0,,
"	192",柳林,2018-12-23,2.5,,
"	192",柳林,2018-12-24,,,
"	192",柳林,2018-12-25,,,
"	192",柳林,2018-12-26,,,
"	192",柳林,2018-12-27,,,
"	192",柳林,2018-12-28,,,
"	192",柳林,2018-12-29,,,
"	192",柳林,2018-12-30,,,
"	192",柳林,2018-12-31,,,
"	192",柳林,2019-01-01,,,
"	192",柳林,2019-01-02,,,
"	192",柳林,2019-01-03,,,
"	192",柳林,2019-01-04,,,
"	192",柳林,2019-01-05,,,
"	192",柳林,2019-01-06,,,
"	192",柳林,2019-01-07,,,
"	192",柳林,2019-01-08,,,
"	192",柳林,2019-01-09,,,
"	192",柳林,2019-01-10,,,
"	192",柳林,2019-01-11,0,,
"	192",柳林,2019-01-12,4,,
"	192",柳林,2019-01-13,,,
"	192",柳林,2019-01-14,,,
"	192",柳林,2019-01-15,,,
"	192",柳林,2019-01-16,,,
"	192",柳林,2019-01-17,,,
"	192",柳林,2019-01-18,,,
"	192",柳林,2019-01-19,0,,
"	192",柳林,2019-01-20,0,,
"	192",柳林,2019-01-21,,,
"	192",柳林,2019-01-22,,,
"	192",柳林,2019-01-23,,,
"	192",柳林,2019-01-24,,,
"	192",柳林,2019-01-25,,,
"	192",柳林,2019-01-26,,,
"	192",柳林,2019-01-27,,,
"	192",柳林,2019-01-28,,,
"	192",柳林,2019-01-29,,,
"	192",柳林,2019-01-30,,,
"	192",柳林,2019-01-31,9.5,,
"	192",柳林,2019-02-01,,,
"	192",柳林,2019-02-02,0,,
"	192",柳林,2019-02-03,13.5,,
"	192",柳林,2019-02-04,,,
"	192",柳林,2019-02-05,,,
"	192",柳林,2019-02-06,,,
"	192",柳林,2019-02-07,,,
"	192",柳林,2019-02-08,,,
"	192",柳林,2019-02-09,,,
"	192",柳林,2019-02-10,,,
"	192",柳林,2019-02-11,,,
"	192",柳林,2019-02-12,,,
"	192",柳林,2019-02-13,,,
"	192",柳林,2019-02-14,,,
"	192",柳林,2019-02-15,,,
"	192",柳林,2019-02-16,,,
"	192",柳林,2019-02-17,,,
"	192",柳林,2019-02-18,0,,
"	192",柳林,2019-02-19,29,,
"	192",柳林,2019-02-20,,,
"	192",柳林,2019-02-21,,,
"	192",柳林,2019-02-22,,,
"	192",柳林,2019-02-23,,,
"	192",柳林,2019-02-24,,,
"	192",柳林,2019-02-25,,,
"	192",柳林,2019-02-26,,,
"	192",柳林,2019-02-27,0.5,,
"	192",柳林,2019-02-28,0.5,,
"	192",柳林,2019-03-01,,,
"	192",柳林,2019-03-02,,,
"	192",柳林,2019-03-03,0,,
"	192",柳林,2019-03-04,,,
"	192",柳林,2019-03-05,,,
"	192",柳林,2019-03-06,2,,
"	192",柳林,2019-03-07,,,
"	192",柳林,2019-03-08,,,
"	192",柳林,2019-03-09,0,,
"	192",柳林,2019-03-10,21,,
"	192",柳林,2019-03-11,0,,
"	192",柳林,2019-03-12,0,,
"	192",柳林,2019-03-13,,,
"	192",柳林,2019-03-14,,,
"	192",柳林,2019-03-15,0,,
"	192",柳林,2019-03-16,,,
"	192",柳林,2019-03-17,,,
"	192",柳林,2019-03-18,,,
"	192",柳林,2019-03-19,,,
"	192",柳林,2019-03-20,19,,
"	192",柳林,2019-03-21,0,,
"	192",柳林,2019-03-22,,,
"	192",柳林,2019-03-23,0,,
"	192",柳林,2019-03-24,,,
"	192",柳林,2019-03-25,,,
"	192",柳林,2019-03-26,,,
"	192",柳林,2019-03-27,,,
"	192",柳林,2019-03-28,,,
"	192",柳林,2019-03-29,,,
"	192",柳林,2019-03-30,0,,
"	192",柳林,2019-03-31,,,
"	192",柳林,2019-04-01,,,
"	192",柳林,2019-04-02,,,
"	192",柳林,2019-04-03,,,
"	192",柳林,2019-04-04,,,
"	192",柳林,2019-04-05,,,
"	192",柳林,2019-04-06,,,
"	192",柳林,2019-04-07,,,
"	192",柳林,2019-04-08,,,
"	192",柳林,2019-04-09,24,6.3,22:24
"	192",柳林,2019-04-10,10.9,5.2,0:01
"	192",柳林,2019-04-11,,,
"	192",柳林,2019-04-12,,,
"	192",柳林,2019-04-13,,,
"	192",柳林,2019-04-14,0,0,
"	192",柳林,2019-04-15,,,
"	192",柳林,2019-04-16,,,
"	192",柳林,2019-04-17,,,
"	192",柳林,2019-04-18,,,
"	192",柳林,2019-04-19,,,
"	192",柳林,2019-04-20,,,
"	192",柳林,2019-04-21,,,
"	192",柳林,2019-04-22,,,
"	192",柳林,2019-04-23,8.3,2.7,18:37
"	192",柳林,2019-04-24,6,2,1:06
"	192",柳林,2019-04-25,11.1,5.8,4:23
"	192",柳林,2019-04-26,0,0,
"	192",柳林,2019-04-27,0,0,
"	192",柳林,2019-04-28,0.1,0.1,
"	192",柳林,2019-04-29,54.2,10.5,14:04
"	192",柳林,2019-04-30,,,
"	192",柳林,2019-05-01,,,
"	192",柳林,2019-05-02,,,
"	192",柳林,2019-05-03,,,
"	192",柳林,2019-05-04,,,
"	192",柳林,2019-05-05,,,
"	192",柳林,2019-05-06,,,
"	192",柳林,2019-05-07,0,0,
"	192",柳林,2019-05-08,,,
"	192",柳林,2019-05-09,,,
"	192",柳林,2019-05-10,,,
"	192",柳林,2019-05-11,,,
"	192",柳林,2019-05-12,,,
"	192",柳林,2019-05-13,,,
"	192",柳林,2019-05-14,0,0,
"	192",柳林,2019-05-15,,,
"	192",柳林,2019-05-16,,,
"	192",柳林,2019-05-17,4.7,2.8,21:23
"	192",柳林,2019-05-18,44.2,6.4,7:36
"	192",柳林,2019-05-19,15.7,2.5,16:46
"	192",柳林,2019-05-20,0.4,0.4,9:20
"	192",柳林,2019-05-21,,,
"	192",柳林,2019-05-22,,,
"	192",柳林,2019-05-23,,,
"	192",柳林,2019-05-24,,,
"	192",柳林,2019-05-25,,,
"	192",柳林,2019-05-26,0.1,0.1,
"	192",柳林,2019-05-27,66,19,9:54
"	192",柳林,2019-05-28,,,
"	192",柳林,2019-05-29,,,
"	192",柳林,2019-05-30,0,0,
"	192",柳林,2019-05-31,1.2,0.7,2:18
"	192",柳林,2019-06-01,,,
"	192",柳林,2019-06-02,,,
"	192",柳林,2019-06-03,,,
"	192",柳林,2019-06-04,,,
"	192",柳林,2019-06-05,,,
"	192",柳林,2019-06-06,21.4,8.4,21:41
"	192",柳林,2019-06-07,15.8,4.7,1:07
"	192",柳林,2019-06-08,0.2,0.2,
"	192",柳林,2019-06-09,,,
"	192",柳林,2019-06-10,0.3,0.2,
"	192",柳林,2019-06-11,1.9,1.2,0:02
"	192",柳林,2019-06-12,,,
"	192",柳林,2019-06-13,,,
"	192",柳林,2019-06-14,2.7,1.9,22:16
"	192",柳林,2019-06-15,0,0,
"	192",柳林,2019-06-16,,,
"	192",柳林,2019-06-17,,,
"	192",柳林,2019-06-18,,,
"	192",柳林,2019-06-19,0,0,
"	192",柳林,2019-06-20,,,
"	192",柳林,2019-06-21,,,
"	192",柳林,2019-06-22,0.5,0.5,6:40
"	192",柳林,2019-06-23,6.3,6.2,2:06
"	192",柳林,2019-06-24,,,
"	192",柳林,2019-06-25,,,
"	192",柳林,2019-06-26,93.7,15,10:12
"	192",柳林,2019-06-27,40,11,1:33
"	192",柳林,2019-06-28,,,
"	192",柳林,2019-06-29,60.9,16,18:27
"	192",柳林,2019-06-30,,,
"	192",柳林,2019-07-01,0.3,0.3,12:59
"	192",柳林,2019-07-02,,,
"	192",柳林,2019-07-03,,,
"	192",柳林,2019-07-04,,,
"	192",柳林,2019-07-05,,,
"	192",柳林,2019-07-06,,,
"	192",柳林,2019-07-07,,,
"	192",柳林,2019-07-08,0,0,
"	192",柳林,2019-07-09,,,
"	192",柳林,2019-07-10,27,7.9,14:12
"	192",柳林,2019-07-11,0.1,0.1,
"	192",柳林,2019-07-12,,,
"	192",柳林,2019-07-13,0.9,0.5,8:35
"	192",柳林,2019-07-14,0.6,0.6,22:50
"	192",柳林,2019-07-15,5.1,5.1,23:39
"	192",柳林,2019-07-16,4.8,3.4,0:01
"	192",柳林,2019-07-17,2,1.4,22:57
"	192",柳林,2019-07-18,24.8,9.6,0:11
"	192",柳林,2019-07-19,30.7,7.7,19:50
"	192",柳林,2019-07-20,113.1,14.2,9:47
"	192",柳林,2019-07-21,24,9.3,0:04
"	192",柳林,2019-07-22,,,
"	192",柳林,2019-07-23,,,
"	192",柳林,2019-07-24,,,
"	192",柳林,2019-07-25,0,0,
"	192",柳林,2019-07-26,0,0,
"	192",柳林,2019-07-27,0.6,0.3,7:13
"	192",柳林,2019-07-28,,,
"	192",柳林,2019-07-29,,,
"	192",柳林,2019-07-30,,,
"	192",柳林,2019-07-31,,,
"	192",柳林,2019-08-01,,,
"	192",柳林,2019-08-02,,,
"	192",柳林,2019-08-03,,,
"	192",柳林,2019-08-04,,,
"	192",柳林,2019-08-05,,,
"	192",柳林,2019-08-06,7.3,3.7,21:25
"	192",柳林,2019-08-07,0,0,
"	192",柳林,2019-08-08,,,
"	192",柳林,2019-08-09,,,
"	192",柳林,2019-08-10,,,
"	192",柳林,2019-08-11,,,
"	192",柳林,2019-08-12,0.2,0.2,
"	192",柳林,2019-08-13,2.2,2.2,
"	192",柳林,2019-08-14,0.6,0.5,22:27
"	192",柳林,2019-08-15,0.3,0.3,0:01
"	192",柳林,2019-08-16,,,
"	192",柳林,2019-08-17,,,
"	192",柳林,2019-08-18,,,
"	192",柳林,2019-08-19,,,
"	192",柳林,2019-08-20,0.2,0.2,
"	192",柳林,2019-08-21,13.3,9.3,19:48
"	192",柳林,2019-08-22,29.8,7.9,5:55
"	192",柳林,2019-08-23,0,0,
"	192",柳林,2019-08-24,,,
"	192",柳林,2019-08-25,0.3,0.3,8:40
"	192",柳林,2019-08-26,,,
"	192",柳林,2019-08-27,10.7,4.5,9:06
"	192",柳林,2019-08-28,0.3,0.3,8:57
"	192",柳林,2019-08-29,0.2,0.1,
"	192",柳林,2019-08-30,,,
"	192",柳林,2019-08-31,,,
"	192",柳林,2019-09-01,2.3,0.8,16:36
"	192",柳林,2019-09-02,24.9,9.8,8:42
"	192",柳林,2019-09-03,95.9,51.3,5:52
"	192",柳林,2019-09-04,11.5,7.1,19:11
"	192",柳林,2019-09-05,7,7,12:55
"	192",柳林,2019-09-06,1.8,1.5,23:01
"	192",柳林,2019-09-07,27,12,7:03
"	192",柳林,2019-09-08,0.2,0.2,
"	192",柳林,2019-09-09,0.7,0.7,16:29
"	192",柳林,2019-09-10,0.2,0.2,
"	192",柳林,2019-09-11,1.8,0.8,7:40
"	192",柳林,2019-09-12,0.5,0.3,17:03
"	192",柳林,2019-09-13,,,
"	192",柳林,2019-09-14,,,
"	192",柳林,2019-09-15,,,
"	192",柳林,2019-09-16,,,
"	192",柳林,2019-09-17,,,
"	192",柳林,2019-09-18,,,
"	192",柳林,2019-09-19,,,
"	192",柳林,2019-09-20,,,
"	192",柳林,2019-09-21,74.5,10.5,14:28
"	192",柳林,2019-09-22,99.2,10.4,6:44
"	192",柳林,2019-09-23,0.1,0.1,
"	192",柳林,2019-09-24,,,
"	192",柳林,2019-09-25,,,
"	192",柳林,2019-09-26,,,
"	192",柳林,2019-09-27,3.4,1.5,21:33
"	192",柳林,2019-09-28,1.2,0.9,0:01
"	192",柳林,2019-09-29,,,
"	192",柳林,2019-09-30,0,0,
"	192",柳林,2019-10-01,16.5,6.2,8:46
"	192",柳林,2019-10-02,139.6,31.3,14:14
"	192",柳林,2019-10-03,4.1,2.9,0:34
"	192",柳林,2019-10-04,,,
"	192",柳林,2019-10-05,,,
"	192",柳林,2019-10-06,,,
"	192",柳林,2019-10-07,7.4,3.5,16:31
"	192",柳林,2019-10-08,,,
"	192",柳林,2019-10-09,,,
"	192",柳林,2019-10-10,,,
"	192",柳林,2019-10-11,,,
"	192",柳林,2019-10-12,,,
"	192",柳林,2019-10-13,,,
"	192",柳林,2019-10-14,,,
"	192",柳林,2019-10-15,,,
"	192",柳林,2019-10-16,,,
"	192",柳林,2019-10-17,,,
"	192",柳林,2019-10-18,9.8,3.6,12:26
"	192",柳林,2019-10-19,,,
"	192",柳林,2019-10-20,,,
